"filename", "language", "Python", "HTML", "pip requirements", "comment", "blank", "total"
"/Users/clifford/Codings/winda_database/lodging/migrations/0041_alter_order_to_date.py", "Python", 13, 0, 0, 1, 6, 20
"/Users/clifford/Codings/winda_database/lodging/migrations/0042_alter_order_from_date.py", "Python", 13, 0, 0, 1, 6, 20
"/Users/clifford/Codings/winda_database/lodging/migrations/0043_auto_20220429_0948.py", "Python", 22, 0, 0, 1, 6, 29
"/Users/clifford/Codings/winda_database/lodging/migrations/0044_auto_20220518_0722.py", "Python", 24, 0, 0, 1, 6, 31
"/Users/clifford/Codings/winda_database/lodging/migrations/0045_auto_20220518_2356.py", "Python", 22, 0, 0, 1, 6, 29
"/Users/clifford/Codings/winda_database/lodging/migrations/0046_auto_20220520_0934.py", "Python", 23, 0, 0, 1, 6, 30
"/Users/clifford/Codings/winda_database/lodging/migrations/0047_auto_20220521_1019.py", "Python", 18, 0, 0, 1, 6, 25
"/Users/clifford/Codings/winda_database/lodging/migrations/0048_auto_20220522_1232.py", "Python", 18, 0, 0, 1, 6, 25
"/Users/clifford/Codings/winda_database/lodging/migrations/0049_auto_20220524_1820.py", "Python", 18, 0, 0, 1, 6, 25
"/Users/clifford/Codings/winda_database/lodging/migrations/0050_auto_20220525_1435.py", "Python", 18, 0, 0, 1, 6, 25
"/Users/clifford/Codings/winda_database/lodging/migrations/0051_auto_20220525_1437.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0052_alter_order_to_date.py", "Python", 14, 0, 0, 1, 6, 21
"/Users/clifford/Codings/winda_database/lodging/migrations/0053_auto_20220525_2236.py", "Python", 32, 0, 0, 1, 6, 39
"/Users/clifford/Codings/winda_database/lodging/migrations/0054_alter_order_to_date.py", "Python", 14, 0, 0, 1, 6, 21
"/Users/clifford/Codings/winda_database/lodging/migrations/0055_auto_20220526_2017.py", "Python", 26, 0, 0, 1, 6, 33
"/Users/clifford/Codings/winda_database/lodging/migrations/0056_auto_20220527_0015.py", "Python", 37, 0, 0, 1, 6, 44
"/Users/clifford/Codings/winda_database/lodging/migrations/0057_alter_order_to_date.py", "Python", 14, 0, 0, 1, 6, 21
"/Users/clifford/Codings/winda_database/lodging/migrations/0058_alter_order_to_date.py", "Python", 14, 0, 0, 1, 6, 21
"/Users/clifford/Codings/winda_database/lodging/migrations/0059_alter_order_to_date.py", "Python", 14, 0, 0, 1, 6, 21
"/Users/clifford/Codings/winda_database/lodging/migrations/0060_alter_order_to_date.py", "Python", 14, 0, 0, 1, 6, 21
"/Users/clifford/Codings/winda_database/lodging/migrations/0061_alter_order_to_date.py", "Python", 14, 0, 0, 1, 6, 21
"/Users/clifford/Codings/winda_database/lodging/migrations/0062_alter_order_to_date.py", "Python", 14, 0, 0, 1, 6, 21
"/Users/clifford/Codings/winda_database/lodging/migrations/0063_auto_20220603_1626.py", "Python", 25, 0, 0, 1, 6, 32
"/Users/clifford/Codings/winda_database/lodging/migrations/0064_auto_20220604_0038.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0065_auto_20220605_1802.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0066_auto_20220605_1849.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0067_auto_20220605_2337.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0068_auto_20220606_0110.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0069_auto_20220608_1252.py", "Python", 389, 0, 0, 1, 6, 396
"/Users/clifford/Codings/winda_database/lodging/migrations/0070_auto_20220609_0754.py", "Python", 184, 0, 0, 1, 6, 191
"/Users/clifford/Codings/winda_database/lodging/migrations/0071_auto_20220609_0806.py", "Python", 29, 0, 0, 1, 6, 36
"/Users/clifford/Codings/winda_database/lodging/migrations/0072_auto_20220609_1041.py", "Python", 59, 0, 0, 1, 6, 66
"/Users/clifford/Codings/winda_database/lodging/migrations/0073_auto_20220609_1328.py", "Python", 25, 0, 0, 1, 6, 32
"/Users/clifford/Codings/winda_database/lodging/migrations/0074_auto_20220610_0359.py", "Python", 79, 0, 0, 1, 6, 86
"/Users/clifford/Codings/winda_database/lodging/migrations/0075_auto_20220610_0411.py", "Python", 49, 0, 0, 1, 6, 56
"/Users/clifford/Codings/winda_database/lodging/migrations/0076_auto_20220610_1159.py", "Python", 29, 0, 0, 1, 6, 36
"/Users/clifford/Codings/winda_database/lodging/migrations/0077_auto_20220610_1323.py", "Python", 29, 0, 0, 1, 6, 36
"/Users/clifford/Codings/winda_database/lodging/migrations/0078_auto_20220611_0655.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0079_auto_20220611_1521.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0080_auto_20220611_1558.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0081_auto_20220611_1625.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0082_auto_20220612_0123.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0083_auto_20220612_1056.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0084_auto_20220613_1159.py", "Python", 24, 0, 0, 1, 6, 31
"/Users/clifford/Codings/winda_database/lodging/migrations/0085_auto_20220613_1320.py", "Python", 24, 0, 0, 1, 6, 31
"/Users/clifford/Codings/winda_database/lodging/migrations/0086_auto_20220613_2327.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0087_auto_20220614_0010.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0088_auto_20220614_2302.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0089_auto_20220614_2356.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0090_auto_20220615_1008.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0091_auto_20220615_1047.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0092_auto_20220615_1139.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0093_auto_20220615_2046.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0094_auto_20220616_1912.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0095_auto_20220616_1947.py", "Python", 19, 0, 0, 1, 6, 26
"/Users/clifford/Codings/winda_database/lodging/migrations/0096_auto_20220617_1625.py", "Python", 33, 0, 0, 1, 6, 40
"/Users/clifford/Codings/winda_database/lodging/migrations/0097_auto_20220628_1054.py", "Python", 23, 0, 0, 1, 6, 30
"/Users/clifford/Codings/winda_database/lodging/migrations/0098_remove_stays_likes.py", "Python", 11, 0, 0, 1, 6, 18
"/Users/clifford/Codings/winda_database/lodging/migrations/0099_auto_20220629_0853.py", "Python", 43, 0, 0, 1, 6, 50
"/Users/clifford/Codings/winda_database/lodging/migrations/0100_stays_is_active.py", "Python", 12, 0, 0, 1, 6, 19
"/Users/clifford/Codings/winda_database/lodging/migrations/0101_stays_included.py", "Python", 13, 0, 0, 1, 6, 20
"/Users/clifford/Codings/winda_database/lodging/migrations/0102_auto_20220629_0952.py", "Python", 68, 0, 0, 1, 6, 75
"/Users/clifford/Codings/winda_database/lodging/migrations/0103_remove_stays_salon.py", "Python", 11, 0, 0, 1, 6, 18
"/Users/clifford/Codings/winda_database/lodging/migrations/0104_auto_20220629_1137.py", "Python", 187, 0, 0, 1, 6, 194
"/Users/clifford/Codings/winda_database/lodging/migrations/0105_stays_pricing_type.py", "Python", 12, 0, 0, 1, 6, 19
"/Users/clifford/Codings/winda_database/lodging/migrations/0106_auto_20220629_1532.py", "Python", 116, 0, 0, 1, 6, 123
"/Users/clifford/Codings/winda_database/lodging/migrations/0107_auto_20220629_1633.py", "Python", 586, 0, 0, 1, 6, 593
"/Users/clifford/Codings/winda_database/lodging/migrations/0108_auto_20220629_1647.py", "Python", 28, 0, 0, 1, 6, 35
"/Users/clifford/Codings/winda_database/lodging/migrations/0109_auto_20220629_2008.py", "Python", 27, 0, 0, 1, 6, 34
